id,titulo,descricao,setores,tags,status,image_url,link_acesso_original,instrucoes,quebra_gelos,modelo_recomendado,recursos,acoes,links_producao,criado_em,criado_por,atualizado_em,atualizado_por,link_contexto,link_criacao_prompt,link_gpt_criacao_prompt,link_gpt_transformacao_contexto,link_gpt_transformacao_base_conhecimento,link_contexto_transformacao_base_conhecimento,link_gpt_pronto,funcao,deleted_at,categoria,print_processo_url,print_resultado_url,deleted_by,tool_type,empresa_id,origem,origem_detalhe,imported_from_file_name,version_number,is_archived,cor_cartao
e58b3a8c-6294-4834-8515-3ed787a562a2,PARAMETRIZADOR DE EXCEL,Extrai dados de boletos e gera planilhas Excel parametrizadas para upload no site bancário.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/e58b3a8c-6294-4834-8515-3ed787a562a2/1774096617127_6ee7c1d5-86ff-4a14-b547-16158424d5df.png,https://chatgpt.com/g/g-6984f370c6a48191bb1b91bd002f8061-parametrizador-de-boletos-em-excel,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:04.862068+00,,2026-03-21 12:36:58.666241+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Organiza e ajusta estruturas de Excel conforme o fluxo de trabalho necessário.,,GPT's,,,,gpt,,manual,,,1,t,
93f0dae1-40f6-47dc-9c29-d8e34b2216f6,GERADOR DE DASHBOARD HTML,Cria dashboards visuais para acompanhamento de indicadores e métricas gerenciais.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/93f0dae1-40f6-47dc-9c29-d8e34b2216f6/1774038660930_41fd9f8c-a3be-4e46-b25f-a2becf2397aa.png,https://chatgpt.com/g/g-69bc3b2d55c08191a7dbc08814166e0e-gerador-de-dashboard-rddv6,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:13.534828+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Cria dashboards visuais para acompanhamento de indicadores e métricas gerenciais.,,GPT's,,,,gpt,,manual,,,1,t,
39a58b52-e906-4c4d-a821-3b71d6e037e6,ENGENHEIRO DE PROMPTS P/ RACIOCÍNIO,Criação de prompts voltados a tarefas com raciocínio estruturado.,Setor de Desenvolvimento,{},draft,,https://chatgpt.com/g/g-6977ee1c376881918b02211683372b10-engenheiro-de-prompts-p-raciocinio,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:11.379972+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Desenvolve prompts para melhorar análise, lógica e qualidade das respostas.",,GPT's,,,,gpt,,manual,,,1,t,
175c4f4d-0913-4948-ba7a-42cbb96e3e3f,CONCILIADOR AUTOCOM,Conciliação de dados e lançamentos relacionados ao Autocom.,Departamento Financeiro,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/175c4f4d-0913-4948-ba7a-42cbb96e3e3f/1774097685072_3f19bdd2-2954-4285-8aac-0db8f8467fc5.png,https://chatgpt.com/g/g-698667a85a8c8191802e5caa69eeb476-conciliador-autocom,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:11.68095+00,,2026-03-21 12:54:47.179659+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Cruza informações e apoia conferências operacionais do processo Autocom.,,GPT's,,,,gpt,,manual,,,1,t,
c49546da-75c6-4a08-ba46-2227d5a94fae,ENGENHEIRO DE BASE MARKDOWN,Construção e padronização de bases em Markdown.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/c49546da-75c6-4a08-ba46-2227d5a94fae/1774098470158_7aea5fed-11f6-48cb-9314-fd3afaabcc15.png,https://chatgpt.com/g/g-697a83065da48191a47c91786ead4368-engenheiro-de-base-markdown,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:11.982264+00,,2026-03-21 13:07:52.7219+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Converte e organiza conteúdos em Markdown para uso em bases de conhecimento.,,GPT's,,,,gpt,,manual,,,1,t,
e2c7a458-f012-4f45-a460-eaedf34da86f,CLASSIFICADOR TRIBUTÁRIO,"Classificação tributária de itens, operações ou enquadramentos.",Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/e2c7a458-f012-4f45-a460-eaedf34da86f/1774098837218_ef6cc65f-3191-40e2-adab-4a9cd9030a05.png,https://chatgpt.com/g/g-696912485e0c81919bdc7661aa15f661-classificador-tributario-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:10.447279+00,,2026-03-21 13:13:59.290117+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Classifica cenários fiscais com base em critérios tributários aplicáveis.,,GPT's,,,,gpt,,manual,,,1,t,
dbf8b2e8-5c98-4472-93a6-931f97d7508c,ANALISTA FINANCEIRO EXECUTIVO HTML,Gera análises financeiras executivas em formato HTML para apresentação e tomada de decisão.,Departamento Financeiro,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/dbf8b2e8-5c98-4472-93a6-931f97d7508c/1774038665558_6f55d8b2-2840-43b3-bbf1-d41be33d4463.png,https://chatgpt.com/g/g-69bc3221d6648191b5b79e492433edc2-analista-financeiro-executivo-html-rddv6,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:13.383371+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Gera análises financeiras executivas em formato HTML para apresentação e tomada de decisão.,,GPT's,,,,gpt,,manual,,,1,t,
885edeb0-a0f4-42fa-912f-26c51ff9472c,GPT V6.2,Versão V6.2 do GPT de apoio analítico RDD.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/885edeb0-a0f4-42fa-912f-26c51ff9472c/1774039675158_4abccb54-67e1-470d-ab1c-1c173f72d5d0.png,https://chatgpt.com/g/g-69a32cba8b6c81919344a2f8f1e08edc-gpt-v6-2,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:12.443267+00,,2026-02-28 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Executa análises e respostas estruturadas com base na versão V6.2.,,GPT's,,,,gpt,,manual,,,1,t,
1aac7546-d793-4f97-bf15-2f92ef417361,CALCULADORA DE FOLHA DE PONTOS,Cálculo e conferência de folha de ponto.,Departamento Pessoal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/1aac7546-d793-4f97-bf15-2f92ef417361/1774038698711_5142a387-43fb-440b-ac0e-7312abc375a1.png,https://chatgpt.com/g/g-69ab0d54895c8191a7ce43d3e2d829e1-calculadora-de-folha-de-ponto,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:13.229664+00,,2026-03-06 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Apoia apuração de jornadas, horas e ajustes de ponto.",,GPT's,,,,gpt,,manual,,,1,t,
1d8137cc-a52f-4e3e-9674-14b7f08b1a4a,GPT V4+6.2,Combinação das versões V4 e V6.2 do GPT RDD.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/1d8137cc-a52f-4e3e-9674-14b7f08b1a4a/1774039668670_3e7eada9-c7bc-4f6e-8cd0-50ec2d3aa6bf.png,https://chatgpt.com/g/g-69938882eb9881919d1cd551865b8c03-rdd-v4-v6-1,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:12.596985+00,,2026-03-01 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Integra abordagens das versões V4 e V6.2 para respostas e análises.,,GPT's,,,,gpt,,manual,,,1,t,
2f351214-30b6-4f02-8e57-fb3a3c241bbe,ENGENHEIRO DE BASE SEMÂNTICA,Construção de bases semânticas para organização do conhecimento.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/2f351214-30b6-4f02-8e57-fb3a3c241bbe/1774098579988_99280083-6b86-4b35-8166-cd49447be159.png,https://chatgpt.com/g/g-697aa016e79c81918b51d3198286351d-engenheiro-de-base-semantica,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:11.833003+00,,2026-03-21 13:09:41.785669+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Estrutura conteúdos para melhorar recuperação, contexto e reutilização da informação.",,GPT's,,,,gpt,,manual,,,1,t,
340a0e38-ac44-4d2d-a442-4ba2e4fc0441,DESIGNER GRÁFICO,Criação de artes e materiais gráficos.,Departamento De Marketing,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/340a0e38-ac44-4d2d-a442-4ba2e4fc0441/1774039263132_1232d46e-75b5-4dab-b1b0-d01929f5634e.png,https://chatgpt.com/g/g-695bb2b3b4948191aef41506b6b7c488-designer-grafico-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:58.397663+00,,2026-01-05 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Desenvolve conceitos, sugestões e direcionamentos para design gráfico.",,GPT's,,,,gpt,,manual,,,1,t,
8766840b-a4b3-4476-9942-126e4876fcbb,SUMÁRIO INTELIGENTE RDD+ V4,"Um GPT que age como sumário inteligente serve para levar a pessoa diretamente ao ponto exato do conteúdo certo, de forma rápida, clara e confiável.",Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/8766840b-a4b3-4476-9942-126e4876fcbb/1774096604050_dce47b93-ef82-45ab-91f0-f7701b627e0b.png,https://chatgpt.com/g/g-6977bca7ac448191ad31bc25ffb200d7-sumario-inteligente-rdd,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:03.762933+00,,2026-03-21 12:36:46.038387+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Resume conteúdos extensos de forma estruturada e orientada ao uso prático.,,GPT's,,,,gpt,,manual,,,1,t,
e67d878b-0fd3-4685-9890-ad9e20937985,GPT V4,Um GPT que consulta o sumário e as apostilas do curso para responder diretamente como executar processos,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/e67d878b-0fd3-4685-9890-ad9e20937985/1774096673532_dce47b93-ef82-45ab-91f0-f7701b627e0b.png,https://chatgpt.com/g/g-69863fe317288191ac3b7cca2785a72d-rdd-v4,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:05.681247+00,,2026-02-27 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Executa análises e respostas estruturadas com base na versão V4.,,GPT's,,,,gpt,,manual,,,1,t,
4e3d1443-05c6-4d1c-8741-7b116602919d,REDATOR DE NOTÍCIAS,Redação de notícias e comunicados.,Departamento De Marketing,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/4e3d1443-05c6-4d1c-8741-7b116602919d/1774039466026_1c9ea0cd-c819-45f6-9b6d-9fd04fe4864d.png,https://chatgpt.com/g/g-695c2c8dd7e48191883474993296897e-redator-de-noticias-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:00.458148+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Produz textos noticiosos claros, objetivos e adaptáveis a diferentes canais.",,GPT's,,,,gpt,,manual,,,1,t,
a268e277-bfca-4f3c-b0a2-7b927149bd53,GPT V6.1,Versão V6.1 do GPT de apoio analítico RDD.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/a268e277-bfca-4f3c-b0a2-7b927149bd53/1774039678146_79556dbc-4d44-4fd3-9e71-0ce3706de8d5.png,https://chatgpt.com/g/g-699370fa24a48191a4b247c73a46e485-rdd-v6-1,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:12.287588+00,,2026-02-28 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Executa análises e respostas estruturadas com base na versão V6.1.,,GPT's,,,,gpt,,manual,,,1,t,
2fbb014f-c010-4368-84d5-fd8a3ffd6602,CONCILIADOR BANCÁRIO AUDITÁVEL / RAZÃO + EXTRATO,Conciliação bancária auditável com cruzamento entre razão e extrato.,Departamento Financeiro,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/2fbb014f-c010-4368-84d5-fd8a3ffd6602/1774038731527_3f19bdd2-2954-4285-8aac-0db8f8467fc5.png,https://chatgpt.com/g/g-69a5f37147348191ad515bae779ef033-conciliador-bancario-auditavel,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:12.748027+00,,2026-03-02 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Concilia lançamentos bancários com rastreabilidade para auditoria e conferência.,,GPT's,,,,gpt,,manual,,,1,t,
6244bb79-3017-4014-8bd9-e755b71d48cb,CONSULTOR DE FOLHA DE PAGAMENTOS E ENCARGOS,Orientações sobre folha de pagamento e encargos trabalhistas.,Departamento Pessoal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/6244bb79-3017-4014-8bd9-e755b71d48cb/1774039123304_f395cb52-92c9-4568-b5cc-75c830b24c73.png,https://chatgpt.com/g/g-69527fe476388191a5f4744a3a2552f1-consultor-de-folha-de-pagamentos-e-encargos-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:57.131823+00,,2026-01-05 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Orienta rotinas de folha de pagamento, descontos, encargos e conferências.",,GPT's,,,,gpt,,manual,,,1,t,
df965fd1-9e14-43dd-8538-dd847250d654,IDENTIFICADOR DE REDUÇÃO POR NBS,Ferramenta utilizada para identificador de redução por nbs de forma prática e automatizada.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/df965fd1-9e14-43dd-8538-dd847250d654/1774989891470_68e4cb4e-f54d-4a5b-8cef-9f25b9eb823c.png,https://chatgpt.com/g/g-69cbf8b1b280819194b934469691e0ed-identificador-de-reducao-por-nbs,"Execute o arquivo da base de conhecimento chamado ""prompt.txt""",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}","[{""id"": ""21a4d929-1460-4c47-b302-2d6b831286fa"", ""titulo"": ""LINK DE UNIFICAÇÃO DE ABAS"", ""descricao"": ""https://chatgpt.com/share/e/69cbfca0-a74c-800d-8156-85a01c5d5fe9""}]","{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-31 16:51:51.956538+00,,2026-03-31 16:51:51.956538+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,https://chatgpt.com/share/e/69cbfbf7-8b48-800d-a22c-9d9b8435fa37,,,,https://chatgpt.com/g/g-69692123f1648191acb9667b261f20f9-parsing-and-chunking-optimizer-for-rag-by-rdd,https://chatgpt.com/share/e/69cbfc24-b844-800d-a4c4-bde457ed99fd,,"Mapeia NBS, Descobrindo o Cclastrib respecrivo e definindo a redução exata.",,GPT's,,,,gpt,,manual,,,1,t,
17f9bec9-d90d-4550-a7ba-7e6987e94fd5,TRANSCRITOR TEXTUAL,Transcrição de textos e documentos.,Setor de Desenvolvimento,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/17f9bec9-d90d-4550-a7ba-7e6987e94fd5/1774044417851_f860c109-7034-4e80-976a-4239bb125a92.png,https://chatgpt.com/g/g-695d08dd318c81918385327b5663fe44-transcritor-textual-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:58.851348+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Converte falas, áudios ou informações em conteúdo textual estruturado.",,GPT's,,,,gpt,,manual,,,1,t,
d84fe56d-fc98-4255-8c55-33ba49816cfe,GPT FISK,Assistente especializado FISK.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/d84fe56d-fc98-4255-8c55-33ba49816cfe/1774039405679_ecaad471-396e-4d1d-8b9f-56ab5e7ee379.png,https://chatgpt.com/g/g-69592d60bcec8191b096c19277e1ca85-gpt-fisk-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:59.799586+00,,2026-01-05 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Apoia consultas, interpretações e rotinas relacionadas ao setor fiscal.",,GPT's,,,,gpt,,manual,,,1,t,
83a228c3-5f4b-4ee0-8679-9572e7ec27d4,ANALISTA DE IMPACTOS TRIBUTÁRIOS,Análise de impactos tributários em operações empresariais.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/83a228c3-5f4b-4ee0-8679-9572e7ec27d4/1774038798159_59114754-2beb-4235-af25-6d05ff19b291.png,https://chatgpt.com/g/g-69553b0c7484819191717c9364bdb1e4-analista-de-impactos-tributarios-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:55.573121+00,,2026-01-05 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Avalia reflexos fiscais de decisões, operações e mudanças de enquadramento.",,GPT's,,,,gpt,,manual,,,1,t,
8b3a6b22-9beb-4a8d-99a8-7e788100ea1a,LISTADOR DE DOCUMENTOS PARA IRPF,Ferramenta utilizada para listador de documentos para irpf de forma prática e automatizada.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/8b3a6b22-9beb-4a8d-99a8-7e788100ea1a/1774626724553_0a3fa4f5-ab69-4a23-9708-627fd2ad3af2.png,https://chatgpt.com/g/g-69b9a8ac8634819181a81a658d9850d7-assistente-irpf-consultivo-rddv6,"",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-27 15:48:10.965163+00,,2026-03-27 15:48:10.965163+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Ele é um assistente especializado em análise e organização de informações para Imposto de Renda Pessoa Física (IRPF). Sua principal função é interpretar dados de declarações, identificar pontos de atenção e transformar essas informações em orientações práticas, checklists e conferências detalhadas.

Ele atua como um suporte consultivo, ajudando a garantir que todos os rendimentos, bens, dívidas, deduções e eventos relevantes sejam corretamente verificados e documentados para a próxima declaração. Além disso, ele destaca inconsistências, possíveis erros e itens que exigem validação, com base em um modelo estruturado de conferência .

Seu objetivo é facilitar a revisão fiscal, reduzir riscos de erro e tornar o processo de declaração mais seguro, organizado e completo.",,GPT's,,,,gpt,,manual,,,1,t,
54f24c76-ed2a-4e42-a13c-51da0223cd28,REDATOR DE BLOGPOST,Redação de artigos para blog.,Departamento De Marketing,{},draft,,https://chatgpt.com/g/g-695cf735fbb081918634a59dfb6826ff-redator-de-blogpost-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:00.112263+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Elabora artigos estruturados para blog com introdução, desenvolvimento e conclusão.",,GPT's,,,,gpt,,manual,,,1,t,
612845e6-5d40-4443-bf67-063e48955507,PARAMETRIZADOR DE BOLETOS EM EXCEL,Parametrização de boletos em planilhas Excel.,Departamento Financeiro,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/612845e6-5d40-4443-bf67-063e48955507/1774097862924_bbfb6efa-6de1-439b-9149-2aa6516ad23b.png,https://chatgpt.com/g/g-6967af1c15348191be66edf42562930f-parametrizador-de-boletos-em-excel,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:59.315613+00,,2026-03-21 12:57:44.935821+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,"Organiza e ajusta dados de boletos para importação, conferência ou processamento.",,GPT's,,,,gpt,,manual,,,1,t,
e1c3bd25-7157-4c3b-824b-7d2e9afa2dd8,GERADOR DE REQUERIMENTO PARA CANCELAMENTO DE NFS-E,"Gerador de REQUERIMENTO PARA CANCELAMENTO DE NFS-e, a partir do PDF de nota fiscal enviada.",Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/e1c3bd25-7157-4c3b-824b-7d2e9afa2dd8/1774097812745_dce47b93-ef82-45ab-91f0-f7701b627e0b.png,https://chatgpt.com/g/g-698dbbf2cd3c81918f8e625db471f3ee-gerador-de-req-p-cancelamentos,"",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:05.840935+00,,2026-03-21 00:00:00+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Monta requerimentos padronizados para solicitações e processos relacionados a NFS-e.,,GPT's,,,,gpt,,manual,,,1,t,
